시도,구시,동,지번,거래수,제곱미터당,금액중간,면적중간,건축년도,용도,용도지역,최근연
서울,서대문구,홍은동,469,1,4145012,1308000000,315.6,2023,제2종근린생활,제1종일반주거,2025
서울,서대문구,홍은동,470,5,4899559,200000000,41.5,2023,제2종근린생활,제2종일반주거,2026
서울,서대문구,홍제동,1**,5,7390856,4807150000,337.1,1977,제1종근린생활,제3종일반주거,2026
서울,서대문구,홍제동,104-20,2,4153897,145500000,35.2,1972,제2종근린생활,제3종일반주거,2026
서울,서대문구,홍제동,104-6,1,6766159,671000000,99.2,1974,제2종근린생활,제3종일반주거,2024
서울,서대문구,홍제동,122-9,3,6549785,198000000,30.2,2018,제2종근린생활,제3종일반주거,2026
서울,서대문구,홍제동,141-2,1,12899065,800000000,62.0,,제2종근린생활,제3종일반주거,2025
서울,서대문구,홍제동,156-384,1,7870370,170000000,21.6,2022,제2종근린생활,제1종일반주거,2026
서울,서대문구,홍제동,2**,5,7806483,1590000000,384.8,2002,제1종근린생활,제2종일반주거,2026
서울,서대문구,홍제동,260-27,1,8215962,245000000,29.8,2018,제2종근린생활,제2종일반주거,2025
서울,서대문구,홍제동,277-5,1,3850782,160000000,41.6,2017,제2종근린생활,제2종일반주거,2025
서울,서대문구,홍제동,279-177,1,3923576,230000000,58.6,2019,제2종근린생활,제2종일반주거,2026
서울,서대문구,홍제동,279-45,1,3896564,110000000,28.2,2020,제1종근린생활,제2종일반주거,2025
서울,서대문구,홍제동,3**,2,9387441,215280000,32.5,1968,제1종근린생활,준주거,2025
서울,서대문구,홍제동,306-2,2,21188341,189000000,8.9,1968,제1종근린생활,준주거,2025
서울,서대문구,홍제동,321-3,1,3795136,103000000,27.1,1995,제1종근린생활,제1종일반주거,2025
서울,서대문구,홍제동,331,3,4504505,55000000,16.4,1992,판매,제2종일반주거,2026
서울,서대문구,홍제동,431,1,4410143,240000000,54.4,1977,제2종근린생활,제2종일반주거,2025
서울,서대문구,홍제동,453,1,6823821,275000000,40.3,1994,기타,제3종일반주거,2026
서울,서대문구,홍제동,453-1,1,2450980,130000000,53.0,1997,제1종근린생활,제3종일반주거,2026
서울,서대문구,홍제동,455,1,3037206,160000000,52.7,1996,제2종근린생활,제1종일반주거,2026
서울,서대문구,홍제동,459,1,5096154,106000000,20.8,2000,판매,제3종일반주거,2025
서울,서대문구,홍제동,461,2,3064692,250000000,119.9,2001,제1종근린생활,제2종일반주거,2026
서울,서대문구,홍제동,474,4,7210495,517035000,68.4,2024,제2종근린생활,제2종일반주거,2026
서울,서대문구,홍제동,478,6,6675826,241545000,41.8,2025,제2종근린생활,제1종일반주거,2025
서울,서대문구,홍제동,90-19,1,6049607,200000000,33.1,,제1종근린생활,제3종일반주거,2025
서울,서초구,내곡동,1**,1,12636890,2882980000,228.1,2001,제1종근린생활,제1종일반주거,2025
서울,서초구,내곡동,378,1,5834448,480000000,82.3,2015,제2종근린생활,준주거,2024
서울,서초구,내곡동,411,1,6501678,155000000,23.8,2014,판매,제3종일반주거,2026
서울,서초구,반포동,1**,1,15144728,7100000000,468.8,2024,제2종근린생활,제2종일반주거,2025
서울,서초구,반포동,1-1,5,34474206,1470000000,40.3,2023,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,1141,20,16129032,85000000,5.0,1988,판매,제3종일반주거,2026
서울,서초구,반포동,1313,11,25132275,300000000,13.6,1997,판매,제3종일반주거,2026
서울,서초구,반포동,1341,1,11092330,1050000000,94.7,1982,판매,제3종일반주거,2025
서울,서초구,반포동,18-3,3,26707900,1010000000,35.6,2009,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,18-4,4,12571938,349000000,27.0,2009,제2종근린생활,제3종일반주거,2026
서울,서초구,반포동,19-1,23,8845644,145000000,22.6,1979,판매,일반상업,2026
서울,서초구,반포동,2-8,7,30216648,1100000000,34.0,1977,판매,제3종일반주거,2026
서울,서초구,반포동,20-45,5,16384420,820000000,36.3,2009,업무,제3종일반주거,2026
서울,서초구,반포동,30-25,2,12789544,265500000,17.3,1981,제2종근린생활,제3종일반주거,2026
서울,서초구,반포동,32-1,2,13436044,750000000,55.8,2007,제2종근린생활,제3종일반주거,2024
서울,서초구,반포동,32-2,1,18427518,675000000,36.6,1986,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,4*,1,7189794,26500000000,3685.8,1991,교육연구,제3종일반주거,2026
서울,서초구,반포동,5*,1,8430005,18000000000,2135.2,1991,제2종근린생활,제3종일반주거,2024
서울,서초구,반포동,57-2,7,17400306,2693350000,150.3,1994,제2종근린생활,제3종일반주거,2025
서울,서초구,반포동,60-4,6,55790091,970000000,15.5,1987,제2종근린생활,제3종일반주거,2025
서울,서초구,반포동,60-5,2,75163399,690000000,9.2,1989,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,65-1,16,43231808,675000000,15.1,1984,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,7**,14,12754027,5950000000,675.8,1996,제2종근린생활,제2종일반주거,2026
서울,서초구,반포동,70-1,20,35733279,515600000,17.2,1987,판매,제1종일반주거,2026
서울,서초구,반포동,703-15,1,11663808,680000000,58.3,1997,제2종근린생활,제3종일반주거,2025
서울,서초구,반포동,706-6,16,16258381,1437155000,88.4,2003,제2종근린생활,제3종일반주거,2024
서울,서초구,반포동,745-6,1,16441359,450000000,27.4,1978,제1종근린생활,제3종일반주거,2025
서울,서초구,반포동,746-5,5,5259751,650000000,123.6,1984,업무,제3종일반주거,2026
서울,서초구,반포동,746-9,1,5155532,953000000,184.8,1978,업무,제3종일반주거,2025
서울,서초구,반포동,79-7,3,16130398,2286000000,141.7,2002,기타,제1종일반주거,2026
서울,서초구,반포동,85-9,1,16175936,890000000,55.0,2003,제1종근린생활,제1종일반주거,2025
서울,서초구,반포동,885,6,9119067,244000000,14.3,1974,판매,제3종일반주거,2026
서울,서초구,반포동,9*,1,8536023,13150000000,1540.5,,제1종근린생활,제2종일반주거,2024
서울,서초구,방배동,1***,5,4757287,13000000000,2732.6,1995,업무,제3종일반주거,2025
서울,서초구,방배동,1-1,1,2323330,24000000,10.3,2021,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,1-146,1,723553,29000000,40.1,2021,제2종근린생활,제2종일반주거,2024
서울,서초구,방배동,1001-9,2,3692308,600000000,162.5,1987,제2종근린생활,제3종일반주거,2025
서울,서초구,방배동,1002-3,1,9387236,479500000,51.1,2018,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,1024-6,3,4270672,420000000,96.0,1983,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,1026-27,1,6843658,580000000,84.8,2019,제2종근린생활,제3종일반주거,2025
서울,서초구,방배동,1038,35,28985507,228000000,6.9,1992,제1종근린생활,제3종일반주거,2026
서울,서초구,방배동,1549,7,11433905,723330000,71.8,2007,제2종근린생활,일반상업,2025
서울,서초구,방배동,2***,6,9493671,510000000,52.1,1973,제2종근린생활,제3종일반주거,2025
서울,서초구,방배동,2525,2,22999646,1072500000,50.5,1991,판매,제2종일반주거,2025
서울,서초구,방배동,3001-2,2,5473280,325000000,60.1,2006,제2종근린생활,일반상업,2026
서울,서초구,방배동,3282,4,5056686,755000000,100.1,2021,판매,제2종일반주거,2024
서울,서초구,방배동,3283,1,24857955,700000000,28.2,2021,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,3284,6,26331219,996110000,37.8,,제1종근린생활,제2종일반주거,2026
서울,서초구,방배동,3285,5,5414673,339500000,73.0,,제1종근린생활,제2종일반주거,2025
서울,서초구,방배동,4**,10,10017657,4920000000,449.1,2004,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,424-28,2,10824138,560000000,53.4,2013,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,426-7,2,14840504,264470000,17.8,2021,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,456-1,6,7236035,166100000,22.9,1983,판매,제2종일반주거,2026
서울,서초구,방배동,467-42,3,4290822,108000000,25.2,2020,제1종근린생활,제2종일반주거,2025
서울,서초구,방배동,7**,11,14752471,5940000000,399.8,1983,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,725,3,31256855,1425000000,45.6,1983,판매,제2종일반주거,2026
서울,서초구,방배동,750-12,2,3618432,178525000,104.2,1978,업무,준주거,2025
서울,서초구,방배동,754-1,1,23245002,1000000000,43.0,2006,제1종근린생활,준주거,2025
서울,서초구,방배동,755-5,5,5890805,255000000,42.4,1999,업무,준주거,2026
서울,서초구,방배동,758-2,1,13524264,680000000,50.3,1976,판매,제3종일반주거,2025
서울,서초구,방배동,760-2,1,26770833,1285000000,48.0,1977,제1종근린생활,제3종일반주거,2025
서울,서초구,방배동,765-34,1,6831368,365000000,53.4,2016,제2종근린생활,제3종일반주거,2025
서울,서초구,방배동,767-21,5,11124926,1700000000,152.8,1989,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,767-5,2,6121256,104000000,17.7,2017,제1종근린생활,제2종일반주거,2025
서울,서초구,방배동,770-1,9,20463511,400000000,18.9,1975,판매,제3종일반주거,2026
서울,서초구,방배동,774,2,3471271,750000000,216.1,2001,제2종근린생활,제3종일반주거,2025
서울,서초구,방배동,785-4,2,7782763,503000000,64.6,2015,제1종근린생활,제2종일반주거,2026
서울,서초구,방배동,789-22,1,11169900,190000000,17.0,2012,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,789-24,2,12850318,300000000,25.2,2018,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,793-15,1,12172478,590000000,48.5,2021,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,8**,22,11012445,5700000000,520.1,1992,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,814-8,7,4878049,160000000,29.5,1987,업무,제2종일반주거,2026
서울,서초구,방배동,816-1,1,5563690,76000000,13.7,2004,판매,제2종일반주거,2025
서울,서초구,방배동,823-8,2,7286333,185000000,25.4,2017,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,831-9,3,7322569,195000000,26.6,1988,업무,제2종일반주거,2025
서울,서초구,방배동,854-20,1,13347023,390000000,29.2,2017,제2종근린생활,제2종일반주거,2025
서울,서초구,방배동,866-20,1,12344228,525000000,42.5,2005,제2종근린생활,일반상업,2025
서울,서초구,방배동,896-6,1,4852781,89000000,18.3,2001,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,9**,13,13889229,11000000000,728.3,1988,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,901-2,1,22991938,770000000,33.5,1981,제1종근린생활,제2종일반주거,2025
서울,서초구,방배동,907-9,1,37524054,1170000000,31.2,1978,제1종근린생활,제3종일반주거,2025
서울,서초구,방배동,923-10,1,17676408,1240000000,70.2,2015,제2종근린생활,제2종일반주거,2026
서울,서초구,방배동,923-6,7,7915567,420000000,18.8,2007,판매,제2종일반주거,2026
서울,서초구,방배동,925-11,2,13041619,832500000,63.9,2008,제2종근린생활,제3종일반주거,2026
서울,서초구,방배동,952-2,1,5904150,717000000,121.4,2022,제1종근린생활,일반상업,2024
서울,서초구,방배동,982-2,4,14479408,1265000000,99.4,1980,업무,제2종일반주거,2026
서울,서초구,방배동,983-11,1,7034875,470000000,66.8,1979,업무,제3종일반주거,2025
서울,서초구,서초동,1***,77,13037298,11400000000,819.9,1991,제2종근린생활,제3종일반주거,2026
서울,서초구,서초동,1302-1,17,8966708,353400000,37.4,1988,제2종근린생활,제3종일반주거,2026
서울,서초구,서초동,1303-16,21,14437367,486400000,33.7,2013,제1종근린생활,일반상업,2026
서울,서초구,서초동,1303-31,3,25278059,2900000000,116.3,2011,제1종근린생활,일반상업,2025
서울,서초구,서초동,1306-4,8,17791569,1783650000,106.8,2010,제1종근린생활,일반상업,2026
서울,서초구,서초동,1307-7,3,14414414,400000000,29.0,1990,업무,일반상업,2026
서울,서초구,서초동,1308,1,66903915,1880000000,28.1,1978,제1종근린생활,일반상업,2024
서울,서초구,서초동,1308-25,5,5599104,202000000,35.7,2000,업무,일반상업,2026
서울,서초구,서초동,1308-4,3,10125889,410000000,36.5,1990,제2종근린생활,일반상업,2026
서울,서초구,서초동,1310,2,10919633,780000000,71.6,1979,제1종근린생활,용도미지정,2025
서울,서초구,서초동,1315,10,34814051,745000000,20.8,1979,판매,제1종일반주거,2026
서울,서초구,서초동,1317-11,1,63451777,3500000000,55.2,2005,제2종근린생활,일반상업,2025
서울,서초구,서초동,1317-16,13,18759071,324500000,20.1,,기타,일반상업,2026
서울,서초구,서초동,1319-11,1,9285714,390000000,42.0,1999,업무,일반상업,2026
서울,서초구,서초동,1319-13,1,16463354,8300000000,504.2,1997,제1종근린생활,일반상업,2025
서울,서초구,서초동,1321,4,13771331,2208750000,162.9,1995,업무,일반상업,2026
서울,서초구,서초동,1321-11,23,25963494,24944610000,932.2,,업무,일반상업,2025
서울,서초구,서초동,1321-6,1,15161187,19000000000,1253.2,1996,업무,일반상업,2025
서울,서초구,서초동,1327-34,1,16229335,600810000,37.0,2021,제1종근린생활,일반상업,2024
서울,서초구,서초동,1328-11,2,35470661,1912500000,47.6,2005,업무,일반상업,2025
서울,서초구,서초동,1328-7,1,15447992,2700000000,174.8,2003,제1종근린생활,일반상업,2025
서울,서초구,서초동,1330-10,2,23733241,1000000000,42.1,2008,제2종근린생활,일반상업,2026
서울,서초구,서초동,1330-16,1,11210567,1290000000,115.1,1996,제1종근린생활,일반상업,2024
서울,서초구,서초동,1330-20,2,41061687,1465000000,64.6,2013,제2종근린생활,일반상업,2026
서울,서초구,서초동,1330-4,23,9129641,565000000,43.3,2009,판매,일반상업,2026
서울,서초구,서초동,1332-2,1,24118071,335000000,13.9,1978,판매,제3종일반주거,2024
서울,서초구,서초동,1332-4,22,15858702,1548265000,67.0,2002,제2종근린생활,제3종일반주거,2025
서울,서초구,서초동,1337,4,13479775,810300000,60.8,2007,업무,일반상업,2025
서울,서초구,서초동,1337-14,1,6830031,262000000,38.4,2006,업무,일반상업,2026
서울,서초구,서초동,1337-20,3,14873002,10300000000,692.5,1994,업무,일반상업,2026
서울,서초구,서초동,1337-3,9,7274283,168000000,23.4,2014,숙박,일반상업,2026
서울,서초구,서초동,1338,1,10218680,500000000,48.9,2002,업무,일반상업,2026
서울,서초구,서초동,1338-21,1,4949433,161500000,32.6,1991,업무,일반상업,2024
서울,서초구,서초동,1344-13,1,8722198,400000000,45.9,2005,제1종근린생활,일반상업,2024
서울,서초구,서초동,1355-3,6,9247113,6300000000,619.4,1993,업무,일반상업,2026
서울,서초구,서초동,1355-8,7,2506266,39000000,22.7,1993,업무,일반상업,2026
